Date	Site	Keyword	Market	Location	Device	Google	Google Base Rank	Yahoo	Bing	Google URL	Yahoo URL	Bing URL	Advertiser Competition	Global Monthly Searches	Regional Monthly Searches	CPC	Tags
2016-02-13	STAT	bing api for rankings	US-en		desktop	16	16	35	35	getstat.com/are-yahoo-bing-now-the-same/	getstat.com/are-yahoo-bing-now-the-same/	getstat.com/are-yahoo-bing-now-the-same/	0	0	0	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-14	STAT	bing api for rankings	US-en		desktop	17	17			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-15	STAT	bing api for rankings	US-en		desktop	17	17			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-01	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-02	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-03	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-04	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-05	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-06	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-07	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-08	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-09	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-10	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-11	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-12	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-13	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-14	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-15	STAT	bing cpc not showing in analytics	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-01	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-02	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-03	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-04	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-05	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-06	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-07	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-08	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-09	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-10	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-11	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-12	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-13	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-14	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-15	STAT	bing cpc not showing in analytics	US-en		desktop								0	0	0	0.00	desktop keywords / desktop, us-en / google webmaster tools
2016-02-01	STAT	bing hotel finder	GB-en		desktop	94	94			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-02	STAT	bing hotel finder	GB-en		desktop	93	93			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-03	STAT	bing hotel finder	GB-en		desktop	93	93			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-04	STAT	bing hotel finder	GB-en		desktop	91	91			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-05	STAT	bing hotel finder	GB-en		desktop	94	94			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-06	STAT	bing hotel finder	GB-en		desktop	97	97			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-07	STAT	bing hotel finder	GB-en		desktop								0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-08	STAT	bing hotel finder	GB-en		desktop	100	100			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-09	STAT	bing hotel finder	GB-en		desktop	89	89			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-10	STAT	bing hotel finder	GB-en		desktop	90	90			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-11	STAT	bing hotel finder	GB-en		desktop	85	85			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-12	STAT	bing hotel finder	GB-en		desktop	83	83			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-13	STAT	bing hotel finder	GB-en		desktop	85	85			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-14	STAT	bing hotel finder	GB-en		desktop	82	82			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-15	STAT	bing hotel finder	GB-en		desktop	86	86			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0	10	10	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-01	STAT	bing hotel finder	US-en		desktop	80	80			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-02	STAT	bing hotel finder	US-en		desktop	79	79			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-03	STAT	bing hotel finder	US-en		desktop	80	80			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-04	STAT	bing hotel finder	US-en		desktop	80	80			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-05	STAT	bing hotel finder	US-en		desktop	84	84			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-06	STAT	bing hotel finder	US-en		desktop	85	85			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-07	STAT	bing hotel finder	US-en		desktop	90	90			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-08	STAT	bing hotel finder	US-en		desktop	87	87			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-09	STAT	bing hotel finder	US-en		desktop	84	84			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-10	STAT	bing hotel finder	US-en		desktop	84	84			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-11	STAT	bing hotel finder	US-en		desktop	86	86			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-12	STAT	bing hotel finder	US-en		desktop	87	87			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-13	STAT	bing hotel finder	US-en		desktop	85	85			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-14	STAT	bing hotel finder	US-en		desktop	88	88			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-15	STAT	bing hotel finder	US-en		desktop	89	89			getstat.com/googles-latest-battleground-why-travel-seo-just-got-more-complicated/			0.85	10	10	1.91	desktop keywords / desktop, us-en / google webmaster tools
2016-02-01	STAT	bing keyword rankings	US-en		desktop	65	65			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-02	STAT	bing keyword rankings	US-en		desktop	64	64			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-03	STAT	bing keyword rankings	US-en		desktop	65	65			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-04	STAT	bing keyword rankings	US-en		desktop	63	63			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-05	STAT	bing keyword rankings	US-en		desktop	60	60			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-06	STAT	bing keyword rankings	US-en		desktop	67	67			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-07	STAT	bing keyword rankings	US-en		desktop	67	67			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-08	STAT	bing keyword rankings	US-en		desktop	63	63			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-09	STAT	bing keyword rankings	US-en		desktop	65	65			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-10	STAT	bing keyword rankings	US-en		desktop	66	66			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-11	STAT	bing keyword rankings	US-en		desktop	66	66			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-12	STAT	bing keyword rankings	US-en		desktop	68	68			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-13	STAT	bing keyword rankings	US-en		desktop	66	66			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-14	STAT	bing keyword rankings	US-en		desktop	66	66			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-15	STAT	bing keyword rankings	US-en		desktop	66	66			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	desktop keywords / desktop, us-en / discovery / getstat
2016-02-01	STAT	bing keyword rankings	US-en		smartphone	64	64			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-02	STAT	bing keyword rankings	US-en		smartphone	65	65			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-03	STAT	bing keyword rankings	US-en		smartphone	65	65			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-04	STAT	bing keyword rankings	US-en		smartphone	63	63			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-05	STAT	bing keyword rankings	US-en		smartphone	64	64			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-06	STAT	bing keyword rankings	US-en		smartphone	68	68			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-07	STAT	bing keyword rankings	US-en		smartphone	67	67			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-08	STAT	bing keyword rankings	US-en		smartphone	67	67			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-09	STAT	bing keyword rankings	US-en		smartphone	67	67			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-10	STAT	bing keyword rankings	US-en		smartphone	69	69			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-11	STAT	bing keyword rankings	US-en		smartphone	63	63			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-12	STAT	bing keyword rankings	US-en		smartphone	68	68			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-13	STAT	bing keyword rankings	US-en		smartphone	67	67			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-14	STAT	bing keyword rankings	US-en		smartphone	69	69			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-15	STAT	bing keyword rankings	US-en		smartphone	68	68			getstat.com/are-yahoo-bing-now-the-same/			0	0	0	0.00	discovery / getstat
2016-02-01	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-02	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-03	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-04	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-05	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-06	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-07	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-08	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-09	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-10	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-11	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-12	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
2016-02-13	STAT	bing keyword tracker	GB-en		desktop								0	0	0	0.00	desktop keywords / desktop, gb-en / google webmaster tools
